Revenue Growth,EPS,Gross Margin,priceEarningsRatio,Class
-0.0474,0.56,0.6453,51.3254,1
-1,-9.79,0,0,1
-0.0013,-0.22,1,0,0
2.3628,1.04,0.7884,29.0288,1
0.0078,4.92,0.3785,14.4593,1
0.7928,-0.25,0.7835,0,0
-0.138,-0.58,1,0,0
0.3032,6.37,0.0637,35.5102,0
0.1371,-0.63,0.026,0,0
0.2031,2.1641,0.85,26.8379,0
1.1916,-0.94,0.7866,0,1
0.0735,2.3,0.7525,34.3391,1
0.5084,-0.83,0.659,0,1
0.3247,-0.74,1,0,0
4.0026,-4.38,-0.5636,0,0
-0.0042,0.68,0.6353,70.4706,1
-0.3237,-0.52,1,0,1
0.2385,-0.72,0.832,0,0
0.7748,1.29,0.605,28.9225,0
0.1283,0.18,0.1252,34.3333,1
0.028,3.82,0.6638,24.3298,1
0.2597,0.05,0.7115,1535.8,0
0.1185,5.29,0.6618,34.4146,1
0.1408,-1.29,0.505,0,1
0.1257,3.66,0.0557,22.8552,0
-0.2198,1.27,0.3132,54.8898,0
0,-0.62,0,0,0
0.4555,6.17,0.9043,87.9854,0
0,-3.68,0,0,0
0.1194,8.54,0.1846,20.9028,1
0.0352,1.65,0.1243,21.8061,1
20.9338,-1.71,0.3787,0,1
0.0797,2.51,0.6024,22.4582,1
0.4736,0.04,0.9642,2711.25,0
-0.309,-410,0.3013,0,0
0.0517,0.8469,0.4908,19.1286,1
0.36,-4.61,0.7197,0,1
0,-2.26,0,0,0
0.4439,4.43,0.3345,27.9097,1
0.4666,2.75,0.1155,21.8655,0
0.2141,-5.03,0.1747,0,0
0.0462,4.2,0.5956,36.85,1
0.1243,-0.53,1,0,1
-0.0315,-0.09,1,0,1
-0.4462,-4.81,1,0,0
0.8939,-0.06,0.9729,0,1
15.1099,-0.16,-0.0681,0,0
0.6252,-0.51,0.8226,0,1
0.072,1.33,0.6661,19.7669,1
-0.1023,0.6,0.4364,40.45,0
0,-1.05,1,0,0
0.1295,5.38,0.9226,26.1264,0
-0.9684,-2.66,1,0,0
0.254,-4.36,1,0,0
-0.03,0.33,0.4772,136.2727,1
0.0473,0.88,0.7097,24.3068,0
0,-1.38,1,0,0
0.52,0.42,0.0782,81.4762,0
0.0716,0.27,0.5969,43.2593,1
1.4135,-0.76,0.6318,0,0
-0.0266,1.7807,0.6794,23.9513,0
0,-0.82,0,0,0
0.0497,-0.27,1,0,0
-0.1299,-0.81,0.8297,0,0
0.0781,2.07,0.5558,35.2271,1
0,-16.7,0,0,0
-0.8716,-5.2,1,0,0
0.1745,-0.93,0.8888,0,1
-0.0164,5.89,0.5219,22.3175,1
0.065,-0.18,0.6022,0,1
5.3974,-0.16,1,0,1
0.486,4.18,0.753,14.2201,0
-0.0152,1.33,0.3256,45.2782,1
1.1829,-1.6,1,0,0
0,-1.67,0,0,0
0.1101,1.8,0.7571,36.5833,1
0,-0.65,0,0,0
0.2049,-1.01,1,0,0
0.0639,1.36,0.7602,39.7868,1
3.0542,-1.86,1,0,0
0.0646,-4.51,0.2647,0,0
0.0281,-0.51,0.3828,0,0
0,-2.93,1,0,0
3.4423,-4028,0.6634,0,0
0.1057,1.36,0.3032,33.2868,1
0.5282,-19.65,1,0,0
0.7769,-0.97,0.4827,0,1
0,-4.32,1,0,0
0.0507,3.15,0.2826,21.7968,1
1.3802,0.04,0.3027,512.25,0
2.5567,-1.13,1,0,0
0.7158,-1.32,1,0,1
0,-4.54,0,0,0
0.597,-9.56,1,0,0
-0.5535,-5.28,0.647,0,0
0.0637,0.54,0.4349,34.4259,1
0,-0.15,1,0,0
0,-7.45,0,0,0
0.9566,-1,0.882,0,1
-0.1833,4.13,0.4144,15.9647,1
0.5912,0.29,0.9429,46.3448,1
0,-1.48,0,0,0
0,-3.09,1,0,0
0.5312,-0.42,0.5761,0,0
10.5532,1.03,0.934,11.8544,0
-0.6031,-1.41,1,0,0
0.0506,3.21,0.3896,24.8287,0
-0.027,-0.6,0.4618,0,1
4.5338,-17.52,1,0,0
2.88,-0.43,1,0,1
0.1406,2.27,0.4185,30.9559,0
-0.1613,-6.8,0.5561,0,0
0.5066,-0.38,1,0,1
0.3141,-1.42,1,0,0
0,-0.04,1,0,0
0.0037,0.918,0.7533,38.78,0
0,-3.82,0,0,0
0.0195,0.05,1,0,0
0.2541,2.8,0.8266,25.5643,1
0.1792,0.83,0.4428,62.6386,1
2.4676,0.17,0.7637,521.5882,0
-0.1414,-2.2584,0.3663,0,0
0,-0.28,1,0,1
-0.0364,12.75,0.5644,26.5984,1
2.5462,-0.59,0.9607,0,0
0.2187,3.4,0.6408,41.9,0
-0.0805,-0.35,0.072,0,1
0.0477,4.08,0.4229,19.0441,1
-0.0143,-0.19,0.7958,0,0
0,-0.62,0,0,0
-1,-0.59,0,0,0
0.1245,0.14,0.6707,46,1
1.136,-3.67,0.3771,0,0
-0.1996,-2.4,0.9485,0,1
-1,-4.29,0,0,0
0.0408,-7.5,0.6627,0,0
0,-1.88,0,0,1
4.2232,-3.18,-0.9722,0,1
0.0017,1.77,0.3361,16.5706,1
0.2127,-0.32,0.5728,0,1
0,-3.96,0,0,0
0.1567,1.82,0.4084,25.8736,1
1.4001,-4.48,1,0,0
0.3171,-0.15,0.7311,0,1
1.9162,-0.45,1,0,1
18.7494,9.73,1,4.2652,1
0,-2.15,0,0,1
0.3881,-2.6,0.3257,0,0
0.0172,-0.05,0.4388,0,1
0.184,-0.19,0.8425,0,1
-0.6241,-18.1,0.8319,0,0
0,-2.57,0,0,0
0,-0.25,0,0,0
2.1551,-0.96,1,0,0
0,-40.03,0,0,1
0,-3.95,0,0,0
0,-2.88,0,0,1
0.2211,1,0.1419,11.91,1
0.0917,-3.32,1,0,0
-0.1006,-0.81,0.2738,0,0
0.3123,2.02,1,17.2327,1
-0.0708,1.12,0.7962,30.3482,0
0.1128,1.86,0.411,24.3495,1
-0.4535,-0.41,1,0,0
0,-32.76,0,0,0
0,-31.47,0,0,0
0.1376,14.17,0.9529,11.0522,0
0,-59.32,0,0,1
0.0631,-0.09,0.4331,0,1
-0.0342,-6.01,1,0,1
1.0109,-0.22,0.8685,0,1
0.1484,1.19,0.7571,23.3782,0
0.3313,0.15,0.5818,10.5333,0
33.8045,-2.1,1,0,1
0.4564,-5.07,1,0,0
0,-0.55,0,0,0
0.0736,-0.5,0.248,0,0
0.108,-0.05,0.6301,0,1
0,-1.3,0,0,1
4.6889,-0.05,1,0,1
-0.9657,-2.86,1,0,0
0.0214,-0.29,0.1615,0,0
0.0154,-1.52,0.7788,0,0
0,-2.62,0,0,0
0.7228,-0.14,0.5738,0,1
0.0718,2.69,0.1376,29.0743,1
-0.1627,-42.14,1,0,0
3.5715,-92.1,-6.5358,0,0
0.5566,-1.38,1,0,0
0.951,-2.15,1,0,1
1.1369,-2.54,0.596,0,1
0.1785,-4.97,0.7314,0,1
-1,-25.2,0,0,0
-0.0238,1.57,0.335,26.6497,1
0.0724,2.0805,0.5763,27.4453,0
-0.0602,-0.58,0.3144,0,0
0.006,-0.09,0.4931,0,1
0.519,-4.9,1,0,0
0,-2.56,0,0,0
0.2227,1.26,0.0388,48.9365,1
0,-1.02,0,0,0
0,-28.55,1,0,0
0,-3.79,0,0,1
0.1399,3.61,0.3338,19.8504,0
6.7809,1.14,1,16.6404,0
0.6617,-16.57,0.5932,0,1
-0.0682,-4,0.4696,0,0
-0.061,1.22,0.1775,12.082,0
-0.8417,-2.91,1,0,0
0.0318,0.85,0.6256,20.1176,0
-0.7317,-6.51,0.8796,0,0
1.0406,-0.32,0.3784,0,1
0.1622,-0.38,0.5382,0,0
0.2271,0.26,0.8114,164.5385,0
1.6639,-10.35,0.9215,0,0
0.2882,-1,0.6114,0,1
0,-9.14,1,0,0
0.1143,11.61,0.9193,9.3385,0
-0.0715,3.74,0.5554,37.0749,1
-0.2167,-3.02,1,0,0
0,-23.03,0,0,1
0,0.73,0,7.2055,0
0,-3.07,1,0,1
0.5709,-0.48,1,0,0
0.1156,-0.86,0.2965,0,1
0.2641,2.9,0.6794,33.9552,1
0,-2.24,0,0,0
0.3356,-0.67,1,0,1
0.7225,-3.72,1,0,0
0,-7.54,0,0,1
0.1048,2.84,0.5292,39.7113,1
0,-1.83,1,0,1
0,-40.95,0,0,0
0.2368,-1.92,1,0,0
0.102,0.44,0.6913,39.2045,1
0,-4.2,0,0,0
0.1102,-2.9,-0.5168,0,0
0.156,1.16,0.4486,47.3103,1
0.0763,1.06,0.2711,21.9623,1
2.8424,0.045,0.4034,65.5556,1
0.1797,0.08,1,83.75,1
-0.1481,-2.61,0.7204,0,1
0.0359,2.23,0.3364,21.8206,0
0.3145,0.28,0.578,101.0357,1
0.2098,1.63,0.7803,24.546,0
0,-3.4,0,0,0
-0.2636,-2.93,0.4961,0,0
-0.1524,-24.68,1,0,1
0,-1.81,0,0,0
-0.2402,-1.29,1,0,0
0,-1.15,1,0,0
0,-2.68,1,0,0
0,-1.61,0,0,0
0.0384,-0.22,0.6511,0,1
0.2134,-1.73,0.3993,0,0
-0.2713,-26.5,0.0515,0,0
2.3698,4.23,1,8.5437,0
0,-0.57,0.4484,0,0
0.3167,-2.4,0.5831,0,1
0.1955,-2.07,0.4178,0,0
0.7688,-58.801,0.2185,0,0
0,-83.86,0,0,1
0,-1519.27,1,0,0
0.4129,0.6,0.4796,66.8167,1
0.4827,0.09,0.6666,597.8889,1
0.3636,1.34,0.8337,33.6791,1
1.1753,-13.92,1,0,0
0.3524,4.26,0.0655,11.0141,0
0,-1.18,1,0,0
22.6387,-2.21,0.3814,0,0
0.1951,-0.06,0.3075,0,1
-0.0282,1.1,0.5308,40.0455,1
-0.3895,-0.97,1,0,1
0.008,2,0.4658,5.29,1
0.0087,0.14,0.6218,77,1
-0.0955,-3.15,1,0,0
0.1107,0.2196,0.7944,23.2696,0
0,-184.1842,0,0,0
0.1643,0.8,0.4227,48.35,1
0.086,1.66,0.2365,32.3373,1
0.197,-1,1,0,0
1.6639,-2.67,1,0,0
0.1365,11.31,0.784,12.4695,0
0.1462,-0.04,0.4384,0,1
4.2245,6.82,1,0.7742,0
0,-31.1,0,0,1
0,-1.81,0,0,1
0.0598,6.54,0.2953,22.9052,1
0,-5.06,1,0,1
0,-3.25,0,0,0
0,-1.16,0,0,0
0.5962,-1.02,0.8005,0,0
1.1968,-22,1,0,0
0,-1.16,0,0,1
-0.0639,-0.48,0.942,0,0
1.7333,-12.3,-0.4675,0,0
-0.8416,-1.84,1,0,0
0.2399,-2.59,0.8019,0,1
0,-0.03,0,0,0
1.0053,-0.7709,1,0,0
0,-62.19,0,0,0
0.2075,-0.97,0.7158,0,0
0.0776,0.92,0.8608,23.7391,1
1.2668,-1.71,0.8177,0,0
-0.9382,-3.32,1,0,0
4.4507,-0.88,1,0,0
0.2387,0.61,0.8327,1.6721,0
0,-1.08,0,0,0
0.306,1.1,0.1381,19.2448,1
-0.0519,-52.5,0.0571,0,0
2.6042,-5.34,0.8895,0,1
0.0819,1.55,0.3116,25.1226,1
0,-1.4,0,0,0
13.32,-158.1,1,0,0
0,-2834.999,0.5222,0,0
0.3289,-1.04,0.7823,0,1
0.0741,0.2,0.5304,19.85,0
0.1442,0.683,0.4935,51.4587,1
0,-1.42,0,0,0
0,-0.88,0,0,0
-0.1547,-0.58,0.9489,0,0
-0.6318,-3.31,1,0,0
0,-38.4,0,0,0
15.0778,-247,0.3193,0,0
-0.0144,-0.15,0.7818,0,0
0,-0.96,0,0,0
1.3205,-1.02,-3.1913,0,0
-1,-12.37,0,0,1
0,-2.78,0,0,0
-0.8906,-49.8,1,0,0
0,-1.08,0,0,1
0.1645,0.85,0.4013,0.0118,1
0,-1.37,0,0,1
-1,-13.29,0,0,0
6.3617,-0.2,1,0,1
0,-15.92,0,0,0
1.939,-3.5,1,0,0
0,-31.5,0,0,0
0,-32.35,0.8068,0,0
-0.7954,-2.68,1,0,0
0.195,-2.68,0.4072,0,1
-1,-0.6,0,0,0
0,-0.98,0,0,0
-0.4662,-3.02,1,0,0
0.2962,-1.3,0.5657,0,1
-0.2499,-0.4,0.824,0,0
-0.8432,-0.58,0.9176,0,1
0.2837,0.4705,1,33.2837,0
-0.4125,-21.02,0.026,0,0
0,-15.13,0,0,1
0,-7.42,0,0,0
0,-14.88,0,0,0
0,-14.42,1,0,0
0,-0.42,0,0,0
1.1212,-0.7275,1,0,0
0,-0.92,0,0,1
0,-1.24,1,0,0
-0.3965,-3.6048,1,0,1
0,-1.38,0,0,0
1.085,-1.5,1,0,0
-0.0347,-49.99,1,0,0
0,-17.55,1,0,0
-0.0398,-4.99,0.5411,0,0
0.3608,-4.2888,1,0,1
0.061,0.13,0.7031,23.2308,0
1.11,-0.63,1,0,0
0,-1.02,0,0,0
0,-25.3,0,0,0
0,-18.2,1,0,0
0,-2.33,0,0,0
0,0.36,0.46,25,0
0.0428,0.38,0.3171,68.7619,0
0,-3.5,0.9657,0,1
0.0281,-8.9,0.2139,0,0
8.0293,-0.9,1,0,0
0,-0.54,0,0,1
0,-19.21,1,0,0
0,-4.71,0,0,0
3.4393,-1.7,0.2495,0,0
-0.4793,-1.5092,1,0,1
-0.1193,2.06,0.7736,18.5243,1
8.2694,-0.9663,1,0,0
-0.0272,3.16,0.6023,18.5253,1
0,-40.6,0,0,0
0,-0.18,0,0,1
0,-75340364.66,0.5718,0,0
-0.6557,-2.82,1,0,1
0.0136,-38.25,0.5261,0,0
-0.1803,-97737.598,-0.1281,0,0
3.1028,-2.37,1,0,1
-0.9996,1.9,1,6.7789,0
0,-0.84,0,0,1
0.0401,3.34,1,18.4731,1
-0.339,-2.62,1,0,0
-0.9562,-99.72,-74.3191,0,0
0.0172,-1.75,0.329,0,1
0,-0.33,0,0,1
0.3242,-620,0.4588,0,0
0.2682,-1.12,0.5294,0,1
-0.0997,-1.26,0.5158,0,0
-0.1439,0.21,0.3575,14.7619,0
0.2818,-2.03,1,0,0
0.245,-3,0.2151,0,0
-0.2326,-2.2,0.1388,0,0
-0.0446,-1751,0.3953,0,0
-0.3303,-70.4,1,0,0
0.0442,-15,1,0,0
-0.8,-12322.8,1,0,0
-0.0917,0.04,0.8518,131.5,1
15.1373,-76.8,-1.0389,0,0
0,-42.42,0,0,0
0,-1.11,0,0,0
-0.3154,-0.3038,-0.532,0,0
0.1413,-271.4,0.3803,0,0
0.1165,-75.6,-1.0114,0,0
-0.5417,-3.36,1,0,0
-0.6649,-3.32,1,0,0
0,-0.07,0,0,0
0.9441,-0.88,0.7962,0,0
0,-0.12,0,0,1
0.1186,1.01,0.5,8.7129,1
-0.9816,-3.7242,0.3333,0,0
-0.5223,-14.48,0.5505,0,1
0.0353,15.67,0.4871,24.3267,1
-0.025,-0.44,0.1994,0,0
0,-0.94,1,0,0
0,-1.63,0,0,0
0,-3.79,0,0,0
0.6198,1.41,1,30.4752,1
0,-12.67,0,0,1
0.1211,-5.36,1,0,0
0.0938,11.3,0.2944,5.1239,0
0.0799,-0.076,0.4274,0,0
0.6259,-1.66,0.1361,0,0
1.6339,-0.56,0.4086,0,0
1.0184,0.68,0.8151,41.2206,0
0,-4.4,0,0,1
0,-18.09,0,0,0
-1,-3.2,0,0,0
0,-3.88,1,0,0
1.7069,-12.96,1,0,0
0,-12345.012,0,0,0
0,-18.9,0,0,0
0,-216,1,0,0
0,-2862,0,0,0
-0.0446,0.96,0.4642,12.25,0
-0.4509,-1.1,1,0,0
0.6797,-2.88,0.6586,0,0
-1,-1.3,0,0,0
-0.1365,-0.41,-0.0606,0,0
1.0099,-21.217,1,0,0
0,-0.4367,0,0,0
48.5455,-18.14,1,0,0
0,-0.5,0,0,0
0,-0.74,1,0,0
0.0734,-0.28,0.4058,0,1
12.3433,-151.9,0.6974,0,0
0,-0.1761,0,0,0
-0.1309,-21.53,0.655,0,0
-0.0767,0.14,0.3299,12.0714,0
0,-0.46,0,0,0
0.0417,-0.35,0.5915,0,0
-0.0309,-0.04,0.3107,0,1
0.479,-15.3467,1,0,0
0,-12,0,0,1
0,-0.0257,0,0,0
0,-6.2484,1,0,0
0.1527,-8.1,1,0,0
0.3325,-1.08,0.1006,0,1
-0.2684,-1.79,1,0,0
-0.0307,-0.2684,0.4269,0,0
-0.1226,-0.25,0.4323,0,1
-1,-3.25,0,0,0
0.2536,-16.67,0.1036,0,0
0,-70.3,0,0,0
0,-1.37,0,0,0
1.4898,-10.51,1,0,0
0,-5.82,1,0,0
-1,-15.6,0,0,0
0.1261,0.27,0.1235,30.1852,1
0.061,-1.73,0.3115,0,0
0.2531,0.13,0.7007,14.2308,1
0,-7.9045,0,0,0
0,-18.91,0,0,0
-0.2331,-0.68,0.2582,0,0
0,-1.87,0,0,0
0,-40.5,0,0,0
-0.4292,-8.54,0.7572,0,1
6.493,-0.61,0.4707,0,1
0,-4.54,0,0,0
-0.5419,-0.379,0.7067,0,0
0.3464,0.4,0.6111,18.85,0
5.3989,-7.34,0.2674,0,1
-0.4547,-0.0177,1,0,0
0.0917,-0.07,0.0363,0,0
-0.0163,-0.31,0.2198,0,1
4.4202,-2.3035,1,0,0
0.0223,1.35,0.3393,6.1185,0
-0.7339,-1.71,-0.4819,0,0
-0.1552,-1.499,1,0,0
-0.107,-0.15,0.1471,0,0
-0.0814,-0.26,0.6788,0,0
0.3015,0.74,0.6721,12.8378,1
0,-0.14,0,0,1
7.2929,-5.3097,0.9491,0,0
-0.9524,-1.64,-3.9057,0,0
-0.2759,-0.82,0.6667,0,1
-0.5198,-3.6,0.9989,0,0
3.1565,-6.82,0.7122,0,1
0,-0.01,0,0,0
0,-0.8,0,0,0
-0.2347,-1100,0.5099,0,0
0,-0.67,0,0,0
0.2378,-0.09,0.2768,0,1
-0.0764,0.28,0.4714,36.2143,1
-0.8859,-0.22,0.3304,0,1
0,-8.45,0.4194,0,0
0.7681,-0.08,0.6405,0,0
19.2131,-16.35,0.2582,0,0
-0.0003,0.03,0.6064,50.3333,1
0,-2.6334,0,0,0
0,-10.53,0,0,0
-0.1642,-9,0.6421,0,1
0.6471,-3.52,0.4137,0,0
0,-35.52,0,0,0
0,-1.22,0,0,0
0,-1.7,0,0,0
0.0834,1.64,1,17.2043,1
0.093,0.09,0.5967,45.2222,1
-0.5068,41.49,0.5342,0.1902,1
0.038,1.86,0.1186,7.5753,0
0.1008,1.9,0.4597,26.7789,0
0.454,1.6683,0.6872,49.8951,1
-0.1296,6.11,0.1284,5.5663,1
0.0525,2.71,0.3479,25.0037,0
-0.0533,1.08,0.4921,25.1574,1
0.0368,1.07,0.4012,25.1028,0
0.0748,4.95,0.4594,20.9798,1
0.2178,3.78,0.1375,13.3212,0
-0.0836,-0.82,0.4342,0,1
0.2321,-0.01,0.3257,12.5,0
-0.0107,2.26,0.3988,22.3584,0
0.0206,1.59,0.6336,16.7799,1
-0.0225,1.43,0.7939,19.2168,1
0.2628,0.92,0.1625,15.3152,1
0.3983,-0.59,0.6454,0,1
-0.0592,1.11,0.359,16.4234,0
-0.2499,1.93,0.3792,35.8497,1
0.1506,1.01,0.3577,26.7054,0
0.0417,0.42,0.3839,39.5238,1
0.1651,1.84,0.5936,30.3098,0
-0.1986,2.47,0.4766,17.749,1
0.2866,0.79,0.5866,44.9873,0
0.0554,4.74,0.3413,22.0316,1
-0.1723,0.195,0.2958,86.1538,0
0.3488,2.05,0.2114,14.322,0
0.018,1.72,0.4704,17.5814,0
0.0102,1.11,0.3624,20.973,1
-0.0059,0.38,0.6088,36,1
0.0336,-2.35,0.3476,0,1
-0.0598,0.2187,0.4637,124.417,0
-0.431,1.63,0.33,27.362,1
0.0062,4.3,0.4,14.9256,1
0.265,-6.93,0.2282,0,0
-0.1279,1.46,0.6939,23.9658,1
0.0671,1.39,0.3939,21.3165,1
0.0592,0.2389,0.1173,38.5262,1
0.1295,1.66,0.5087,39.4699,1
0.285,0.54,0.4808,74.6389,0
0.1756,0.58,0.3736,28.1034,0
0.1132,1.53,0.4245,9.1607,1
0.0968,2.89,0.3062,18.2491,1
-0.0189,0.7,0.1897,18.3286,0
0.0604,1.6,0.2855,20.5844,1
-0.0004,4.28,0.364,14.3551,1
0.0761,5.56,0.2103,10.5789,1
0.0127,2.9,0.4821,24.0229,0
-0.0669,1.02,0.1922,35.652,1
-0.0773,0.01,0.2441,560,0
0.0664,2.06,0.2162,17.5971,0
0.8024,0.1294,0.2883,70.0155,0
0.0284,3.5,0.2986,10.5229,0
0.0632,3.57,0.4198,23.7675,0
0.0543,3.75,0.597,23.232,1
-0.0293,3.07,0.1929,27.9251,0
0.39,1.89,0.3889,31.0053,0
0.0178,2.9,0.3827,14.2,0
-0.066,4.94,0.1424,8.2105,1
-0.0069,0.42,0.3517,33.2381,1
-0.1246,2.25,0.3077,16.7556,1
-0.0842,1,0.1401,13.8,1
-0.0067,3.53,0.2243,9.9065,1
0.0215,1.5,0.495,15.8333,0
-0.0257,2.95,0.4349,0,1
0.232,2.55,0.3577,19.1196,0
-0.0935,1.14,0.2602,28.6579,0
-0.034,0.99,0.1011,31.1414,1
-0.2991,5.08,0.2,14.1458,0
-0.132,3.73,0.2077,10.1475,1
0.3238,1.52,0.4525,19.875,0
0.0274,1.38,0.2722,12.913,1
0.0993,3.61,0.332,14.7756,1
0.0328,5.13,0.3888,14.7505,0
0.05,3.22,0.1466,20.8199,1
0.0527,1.273,0.3562,15.8262,1
-0.0906,0.72,0.6179,35.1806,0
-0.0693,0.66,0.1318,16.1061,1
0.05,0.29,0.5374,26.5862,0
0.0888,3.29,0.343,23.0699,0
0.0766,1.7,0.3536,20.6706,1
0.0913,0.75,0.2984,14.9733,1
0.4094,1.27,0.2321,9.9764,0
0.1031,-0.4235,0.3735,0,1
-0.0146,1.04,0.1703,16.3558,1
0.1222,1.09,0.3911,14.6881,1
0.0279,3.03,0.3855,33.4026,0
0.7058,-0.92,0.2403,0,0
0.1266,1.102,0.1818,21.4509,1
-0.0036,0.89,0.1416,28.8202,1
-0.0077,5.18,0.2011,17.3536,0
0.0267,0.42,0.4586,47.3095,1
0.0332,1.53,0.1074,13.3856,1
0.141,1.97,0.3454,28.1726,0
0.1577,5.87,0.8037,21.1755,0
0.0339,0.13,0.3965,0,1
0.1182,-0.21,0.4497,0,1
-0.0898,-1.3,0.4684,0,0
-0.0486,1.35,0.36,20.237,0
0.1974,1.38,0.9611,61.7754,0
0.204,2.31,0.3699,38.5671,0
-0.0374,4.78,0.4824,9.0272,0
2.3802,0.51,0.4293,73.2549,1
0.0106,1.29,0.5449,20.4186,1
0.0121,2.92,0.3757,16.1404,1
0.1243,2.97,0.1922,15.6049,1
-0.0739,4.82,0.3852,24.5104,1
0.056,3.03,0.1628,6.2508,1
0.3628,4.77,0.3616,25.4423,0
0.0967,3.65,0.4093,23.1151,0
0.0627,2.39,0.434,19.5941,1
0.0991,1.85,0.1908,8.6486,1
0.565,-0.0139,0.332,0,1
0.0045,-0.26,0.4191,0,0
0.2137,4,0.3507,32.74,1
0.0102,0.09,0.3963,143.4444,1
0.0379,2.89,0.2812,26.7716,1
-0.015,0.87,0.4218,20.7069,1
0.0319,3.09,0.1981,18.6246,1
0.0712,-0.25,0.4589,0,0
-0.012,4.43,1,17.079,1
0.0344,8.37,0.2987,22.6272,1
-0.0051,0.34,0.3363,21.4412,0
0.0419,3.68,0.4332,23.4647,1
0.0398,3.61,0.6229,18.7396,1
0.0917,3.93,0.1563,15.1807,0
0.2548,54,0.1325,2.1204,1
0.0819,3.1475,0.3896,14.3161,1
0.2705,0.89,0.3496,37.8652,1
0.075,1.65,0.5523,33.297,1
0.1099,0.2681,0.2186,29.1496,1
0.0957,0.01,0.4287,1602,0
0.1365,3.75,0.1391,14.9013,1
-0.328,2.04,0.5874,8.0063,0
0.0556,2.65,0.3227,17.8868,0
-0.3208,4.27,0.8018,10.284,1
0.052,16.6,0.4078,14.506,1
0.0587,0.55,0.5298,28.9091,1
0.0793,2.24,0.2811,20.5022,1
0.1059,4.89,0.2841,18.137,1
0.0708,3.3,0.3832,23.8333,0
-0.0339,2.57,0.2123,16.821,0
0.0233,1.9,0.4044,15.0632,1
-0.0926,0.83,0.1803,20.988,1
0.2443,2.22,0.2742,410.875,1
0.1673,4.7,0.4833,15.5043,1
0.2887,1.93,0.3712,25.3731,1
0.1814,0.11,0.4827,142.0909,1
0.1712,2.4,0.6701,47.6417,1
0.5443,-16.23,0.5998,0,1
-0.1639,-0.25,0.1171,0,1
0.077,3.79,0.3776,20.2032,0
0.1227,1.81,0.4331,17.9779,1
0.1749,0.22,0.8039,126.9091,1
-0.2254,2.74,0.1181,10.292,1
0.0552,-0.33,0.2828,0,1
-0.0487,0.18,0.4238,52.3333,1
-0.0197,0.87,0.2197,54.046,1
-0.0242,0.81,0.3052,15.9877,0
0.1118,1.25,0.2539,34.256,0
0.0132,7.79,0.3698,14.7343,0
0.1348,2.77,0.1323,24.4657,1
-0.0025,2.62,0.3533,22.9198,1
0.0476,9,0.5363,4.9178,1
-0.0049,0.57,0.4072,34.5439,1
-0.2088,-1.55,0.1749,0,0
0.1643,0.56,0.3347,42.3393,1
0.0229,7.96,0.5745,16.6168,0
-0.0665,1.03,0.4703,25.1359,1
-0.004,4.65,0.2982,18.471,1
0.0933,1.06,0.181,22.6415,1
-0.0904,1.27,0.3725,12.8661,0
0.104,9.32,0.5225,27.191,1
-0.0374,3.71,0.3963,12.2345,1
-0.1237,3.72,0.6741,15.1022,1
-0.0916,4.91,0.0925,0,1
0.5159,6.75,0.4524,23.1807,1
0.1424,1.38,0.2013,26.1304,1
0.0502,1.36,0.3539,19.8824,1
-0.0172,0.24,0.1343,11.5,1
-0.2524,4.06,0.0372,14.9606,1
0.0859,1.87,0.3811,17.877,1
0.1158,3.16,0.2439,34.712,1
-0.0187,0.44,1,4,1
0.0875,1.76,0.7532,25.4432,0
0.3945,-1.59,0.3828,0,0
0.0535,6.9,0.2837,12.4565,0
0.3151,-0.01,0.4177,0,1
-0.0027,1.17,0.2259,22.2393,1
-0.0155,0.72,0.178,40.375,1
-0.0368,2.85,0.1608,17.7895,1
0.0305,6.5,0.1756,11.9369,1
0.0722,2.9,0.3577,16.3448,1
0.6444,2.65,0.2649,9.1811,1
0.0956,15.3,0.2609,31.3627,0
0.0831,1.1,0.801,38.1455,1
0.1092,9.12,0.4704,20.6974,1
0.0701,-0.32,0.6115,0,1
-0.0189,4.47,0.2104,14.1051,1
0.0402,0.44,0.3126,22.7045,1
0.0469,1.53,0.5882,0.2859,1
0.084,-0.71,0.3367,0,0
0.2339,1.57,0.1847,10.5096,1
-0.2712,-0.9,0.3619,0,0
0.0245,1.91,0.2466,29.1361,1
0.0728,-0.48,0.3906,0,1
0.0519,2.98,0.2859,27.1074,1
0.1074,2.48,0.4615,19.6613,1
-0.6164,0.2378,0.244,44.2389,1
0.0296,0.63,0.2674,20.127,0
0.0534,1.64,0.1576,13.3476,1
0.1052,-0.38,0.1738,0,0
0.2072,0.5,0.2387,31.84,1
0.9893,2.45,0.4006,4.4898,1
0.0766,7.12,0.5702,15.2626,0
0.1074,0.1,0.1838,122.8,1
0.1958,0.67,0.3055,24.6716,1
0.0357,2.31,0.2357,18.1905,1
-0.0152,2.6,0.2804,19.4269,1
0.1974,0.93,0.2643,21.6022,1
0.1204,1.5,0.3537,25.5533,1
0.3116,-1.06,0.6001,0,1
0.4217,0.99,0.5649,13.7879,1
2.2089,1.45,0.3173,7.0552,1
0.0067,5.33,0.525,20.8987,1
0.0026,-1.46,0.5557,0,0
-0.0413,0.95,0.5285,20.4421,0
0.0779,1.53,0.2453,43.6601,1
-0.0239,4.05,0.1654,11.3358,1
-0.0235,0.9,0.0978,20.8,1
-0.0655,-2.08,0.2849,0,0
0.0273,9.71,0.0999,12.6498,1
0.0127,0.46,0.1647,29.2826,1
