Revenue Growth,EPS,Gross Margin,Profit Margin,Free Cash Flow margin,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,returnOnAssets,returnOnEquity,currentRatio,quickRatio,Graham Number,ROE,Gross Profit Growth,Net Income Growth,EPS Growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),R&D Expense Growth,Class
0.2137,0.74,0.5967,0.0018,0.1815,,0.0261,10.3092,0.1436,2.8625,0.071862078,0.193560925,0.021535103,-0.0245,0.3481,0.0116,0.509827904,,0.3481,0.1735,0.1641,-0.0864,0.3347,,0.3123,0.4991,,0.2905,0.3615,,0.2896,0.2321,0,1
-0.6646,6.03,0.9085,29.991,-0.3977,1.5254,422.5784,11.7977,0,-1086.3157,,14.09020135,422.5784335,-5.9683,0.1083,0.627,0.618143921,79.5446,0.1083,-0.6734,19.2777,13.3061,-1.352,,,-0.4286,,,0,,,0,-0.3988,1
1.9734,17.05,1,0.121,-0.8789,0,2.6669,16.7607,0,9.6192,7.340216218,16.75828467,2.035054257,0.132,0.0877,0.345,0.309966569,273.0459,0.0877,1.9734,13.9963,7.3619,-47.6015,,0.1626,0.2063,,0.1955,0.2252,,0,0,0,1
0.1407,-0.0287,0.2629,-0.1478,0.1252,,17.059,0,136.2808,,45.82517755,,13.18911354,-0.1788,-0.0615,1.0961,0.852046798,,-0.0615,-0.0438,-1.8371,-1.0089,0.8133,0.1023,0.0564,0.1231,0.0657,0.0769,0.2068,0,0,0,0,1
,-1.28,0.6824,-0.138,0.0938,0,2.5904,0,45.992,13.0627,0,,0,-0.1807,-0.4074,0.463,0.235700964,0,-0.4074,0.2399,,,,,,,,,,,,,,0
0.0474,-0.33,0.5023,-0.126,0.0027,7.2001,3.2629,0,1211.9165,21.0647,21.03236051,,3.257839931,-0.0927,-0.0836,1.753,1.13182053,0,-0.0836,0.0686,-0.7705,-0.7368,1.0114,0.0131,0.2045,0.1894,0,0.2358,0.3025,0,0,0,-0.0335,1
-0.0033,0.61,0.7423,0.047,0.369,0,8.0174,173,21.796,17.6336,17.68694312,172.2631423,8.041636396,0.034,-0.0382,0.372,0.31182888,0,-0.0382,0.0152,1.434,1.4453,0.1715,0.1389,0.1597,0.0872,0.2303,0.2173,0.1528,0,0,0,0,1
-0.0061,1.2611,1,0,0.0906,,0.0001,12.5461,0.0027,1.9336,0.000679259,0.004357307,0.000140155,-0.0107,0.0504,0.0008,1.02812774,,0.0504,-0.0061,1.4939,1.4929,2.2389,,0.0197,0.0097,,0.0701,-0.0618,,-0.161,-0.1643,0,1
-0.0093,3.8229,0.846,0.022,0.1457,,1.5281,13.8298,10.4856,,3.224203696,8.700644475,1.335528988,0.1025,0.1111,0.1575,0.936898408,,0.1111,0.0049,-0.0636,-0.0636,-0.0252,0.0755,0.0728,0.0758,0.035,0.0347,0.0691,0.0359,-0.014,0.0155,0,1
0.0541,1,0.7481,0.22,-0.4162,0.7819,2.33,10.55,0,4.4866,4.495809706,9.118559064,2.334775044,0.0342,0.0826,6.212,6.983760848,17.7286,0.0826,0.0455,12.4996,12.1111,0.3492,,-0.0323,-0.0316,,-0.0159,-0.0047,,0.1527,0.1249,-0.004,1
,6.03,1,29.58064516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0.191,-1.58,0.5395,-0.209,-0.1876,0,1.382,0,0,12.6863,11.60871853,,1.264650742,-0.1425,3.0823,2.409,2.109120022,4.2622,3.0823,0.1809,-0.157,-0.1704,-1.317,,-0.2034,0.0329,,-0.1083,0.3034,,0,0,0.1061,1
0.1047,0.476,0.4899,0.0147,0.0399,,1.9068,25.8403,47.756,,5.605536868,37.29107591,1.791860804,0.037,0.0437,0.4263,1.185716787,,0.0437,0.05,-0.5637,-0.563,-0.6243,,,,,,,,,,0,1
-0.0265,2.164,0.8372,0.0001,0.0664,,0.0001,9.5379,0.0013,4.454,0.000318872,0.000807311,7.89E-05,-0.0032,0.1049,0.0008,0.877142328,,0.1049,-0.0184,0.0749,0.0904,-0.0809,,,0.048,,,0.1008,,,0.0458,0,1
-0.5855,-4.56,0.7154,-2.446,-0.3945,0,1.6805,0,0,-5.9063,,,1.507064908,22.6328,3.3557,0.24,0.158721001,11.5045,3.3557,-0.6334,-5.2811,-4.7722,-4.9933,0.1286,-0.244,-0.2088,0,0,0,0,0,0,-0.2201,0
0.0164,-0.51,0.4597,-0.027,-0.0778,0,1.2617,32.3529,0,8.476,0,,0,-0.0385,0.0468,0.516,0.470916335,0,0.0468,0.0561,0.3101,0.3289,-3.0633,,,,,,,,,,0,0
-0.188,-15.52,0.6001,-1.577,-0.1253,0,0.2762,0,0,-6.0196,,,0.274367491,-158.7691,-9.3594,0.866,0.543058288,0,-9.3594,0.7545,-2.0596,-2.0579,,,,,,,,,,,,0
-0.977,7.53,0.4811,36.391,12.8407,0.4824,84.8055,4.927,6.702,6.6253,,,,0.6793,36.1232,1.252,1.084530739,132.636,36.1232,-0.9835,32.5344,11.913,3.5414,,,,,,,,,,0,1
0.0143,-0.28,0.6636,-0.055,0.0577,2.2687,1.2585,0,21.8005,16.5631,16.54572478,,1.257153066,-0.1237,-0.0636,2.309,1.915439411,0,-0.0636,0.0368,0.5632,0.5625,0.2061,-0.0074,0.0187,0.0096,-0.0266,0,-0.1407,0,0,0,-0.065,1
0.2794,0.6972,0.5101,0.0295,0.1286,,0.5423,19.5783,4.2182,3.95,1.407064102,4.455283939,0.428171557,0.1616,0.059,0.2764,0.690469321,,0.059,0.3186,0.4483,0.2802,0.4887,0.0793,0.0494,0.0394,0.0668,0.0676,0.0741,0.007,-0.0395,0.0028,0,1
0.0676,0.06,0.6284,0.014,0.0584,0,1.6536,120.8333,28.0462,16.9084,16.73723196,118.9411262,1.63683589,-0.3007,0.0301,0.526,0.350868711,1.6428,0.0301,0.0023,-0.4195,-0.4545,-0.4584,-0.0368,0.0268,0.0417,0,-0.0792,0.0127,0,-0.4931,-0.2302,0.0933,1
0.0388,2.4777,0.4046,0.099,0.1322,,1.7325,17.5445,13.1545,6.49,5.014038462,10.98919746,1.533599959,0.1837,0.1629,0.4241,0.380372351,,0.1629,0.0575,0.1789,0.1499,0.1161,0.0358,0.0539,0.0628,0.0361,0.0976,0.0497,0.0567,0.0862,0.1751,0,1
0.1055,0.33,0.5658,0.033,0.1404,0,4.2596,126.8182,29.7811,17.6313,15.5191746,112.2351613,3.749292289,0.024,-0.2803,4.824,4.533992019,0,-0.2803,0.1006,2.0492,2,0.3008,0.1202,0.0816,0.1002,0.3573,0.0758,0.11,0,0.1491,-0.3512,0,1
-0.042,0.29,0.5675,0.02,0.1252,0,1.873,94.7586,14.9611,6.3785,4.885888894,71.41264423,1.434735186,0.0144,0.0847,0.888,0.554972182,4.7652,0.0847,-0.0572,17.9478,15.5,0.0915,0.0175,0.0469,-0.0073,0.0285,-0.001,0.0169,-0.0534,-0.197,-0.2733,0,0
0.5954,-7.61,0.8348,-0.066,0.0309,0,0.4721,0,15.1545,2.5056,2.150163057,,0.405089173,-0.0264,-0.0825,0.678,0.597381342,0,-0.0825,0.5045,-0.8576,-0.7256,-0.3916,0.0196,0.0772,0.1679,-0.0585,-0.0185,-0.0151,0,0,0,0,0
-0.0256,0.05,0.5498,0.011,-0.0089,0.5337,0.3713,32.8,0,2.2638,2.255473848,35.17064543,0.369897473,0.0063,0.0151,1.334,1.087703069,1.8593,0.0151,0.0334,-0.8158,-0.8077,0.9399,-0.0607,-0.1056,-0.1573,-0.1039,-0.1614,-0.2033,-0.1742,0.3472,-0.7599,0,1
0.2889,-0.06,0.7265,-0.024,0.0792,4.263,4.2509,0,53.6903,37.7593,37.76800696,,4.251913765,-0.0313,-0.0186,5.352,5.007197559,0,-0.0186,0.3016,-3.6584,-4,0.1285,0.1528,0.163,0.1763,0,0.1438,-0.1574,0,0,0,0.5902,0
-0.0699,8.65,0.8434,0.453,-0.0164,,0.1402,0.3295,0,8.5766,0.451928756,0.309785732,0.140193014,0.1553,-0.2725,1.261,1.184549309,,-0.2725,-0.0882,1.2517,1.2358,-1.1929,,,-0.134,,,-0.0989,,,0,0,1
-0.0814,0.4421,0.7071,0.0484,0.0798,,0.8911,21.0812,11.1705,2.8113,3.157710961,17.77861917,0.809392513,0.1092,0.1305,0.5926,0.684099179,,0.1305,-0.0703,2.7284,4.8171,0.1981,0.0198,-0.0134,0.0716,0.0068,-0.0294,0.0359,-0.0727,-0.1312,-0.1489,0,1
0.3902,-2.83,0.1952,-0.068,0.0378,0.0987,0.171,0,4.034,3.3677,1.844345891,,0.093631834,0.3778,-2.1373,1.108,1.041556646,0,-2.1373,1.2007,-1.6449,-0.8867,2.3325,,0.0567,0.3651,,-0.0849,0,,0,0,0,0
-0.0106,0.39,0.5288,0.008,0.0283,2.7728,0.6484,77.9487,22.9041,4.274,4.069085678,74.0005814,0.617269641,0.0091,0.0104,2.321,1.863585118,18.1819,0.0104,-0.0247,-0.8037,-0.8069,14.2727,0.0307,-0.0036,0.0123,0.0004,-0.0928,0.1596,-0.1121,-0.267,-0.3315,0,0
0.0511,1.2054,1,0.0454,0.1096,,1.4554,32.1387,13.2765,,4.647133439,22.02240361,1.342045469,0.0967,0.1329,0.5193,0.373918061,,0.1329,0.0511,-0.3597,-0.3613,0.2977,0.0817,0.0951,0.1089,0.0862,0.0818,0.0784,0.0662,-0.0538,-0.1416,0,1
-0.2476,-1,0.3921,-0.184,-0.0104,0,0.5122,0,0,53.7861,52.54081967,,0.500310646,0.5532,-0.8994,0.304,0.224842003,0,-0.8994,-0.2955,-0.6404,-0.6667,-27.4286,-0.1078,-0.1543,-0.2103,0,-0.3136,-0.5914,0,0,0,-0.1726,1
0.4156,0.14,0.4698,0.01,0.0687,0,1.9576,198.2143,28.4059,17.0905,17.02474583,194.0178582,1.95011312,0.0798,0.0415,1.24,4.282881002,3.2885,0.0415,0.503,-0.7254,-0.7455,2.4476,0.3221,0.2375,0.2574,0.6024,0,0.5603,0,0.5985,0,0,1
0.0535,1.5327,0.56,0.0722,0.0365,,1.4912,20.9434,82.8964,,10.67656552,27.80571553,2.685199187,0.1445,0.1371,0.5238,0.397040434,,0.1371,0.0582,-0.0797,-0.0743,-0.5353,-0.0025,-0.0261,-0.0905,-0.0272,-0.0226,-0.1273,-0.0332,-0.0639,-0.1381,0,1
-0.075,0.0432,0.6236,0.0003,-0.0392,,1.0271,272.2222,0,2.4009,3.387517129,439.9327845,1.002775341,-0.0005,0.0027,0.0346,0.197729495,,0.0027,-0.0897,-0.9447,-0.9363,-2.9907,0.0301,0.0733,0.0157,-0.0033,0.0462,0.0186,-0.2263,-0.3063,-0.5924,0,1
-0.1286,2.2,0.5015,0.091,-0.1113,0,0.9746,10.7273,0,5.7296,5.726169844,9.623300971,0.974056604,0.0952,-0.8463,0.987,0.808501503,0,-0.8463,0.0263,-0.7303,-0.7314,0.3436,-0.006,-0.082,-0.0241,-0.0486,-0.1096,0.2914,0.0344,0.39,0,0,0
0.1613,1.4491,0.7313,0,0.1708,,0.0242,20.0055,0.1417,,0.055945601,0.090650338,0.022713819,0.0003,0.3463,0.0001,0.984306624,,0.3463,0.1703,0.2814,0.2739,0.1396,0,0,0,0,0,0,0,0,0,0,1
0.8376,-0.08,0.5282,-0.048,-0.0752,8.0361,1.7797,0,0,-58.1267,,,1.570235463,-0.1407,-0.0822,2.049,1.928765805,0,-0.0822,1.2933,0.6899,0.7241,0.4846,,0.3475,0.399,,0,0,,0,0,-1,1
0.0164,1.9175,1,0.2063,0.16,,2.0967,10.425,13.1025,,4.98934077,6.801044017,1.83649263,0.3617,0.2141,0.3682,0.369983507,,0.2141,0.0164,0.4383,0.4072,0.2756,0.0728,0.0312,0.0075,0.08,0.1039,0.1224,0.1133,0.2704,0.2394,0,1
0.2077,2.7647,0.6313,0.0108,0.1092,,0.2888,6.5107,2.6448,5.8631,0.576415732,1.432302416,0.247952758,1.3054,0.5408,0.0591,0.899521531,,0.5408,0.2534,1.4906,1.039,2.1392,0.4582,0.6524,0.7662,0.502,0.7917,1.1018,0.7206,0.735,1.0122,0,1
-0.0683,0.4857,1.6466,0.0297,-0.1088,,1.0272,13.7328,0,3.2068,10.25421671,8.092780051,0.84526887,0.0512,0.0932,0.5183,1.627953957,,0.0932,-0.0462,-0.399,-0.3975,-2.4033,0.2027,0.3636,0.2685,0.0284,0.1868,-0.046,0.1351,0.2973,0.015,0,1
0.5084,8.95,0.8448,0.464,0.5868,7.2452,4.6674,10.1285,8.0103,7.1582,6.904007142,9.700411445,4.501642758,0.3823,0.4177,2.87,2.776217449,65.9171,0.4177,0.7521,1.5917,1.7039,4.5122,0.0793,0.2375,0.3457,0.0787,0,0.3332,0.0782,0.3535,1.1283,0,0
-0.0629,1.03,0.1669,0.016,0.0205,3.0252,0.231,14.5728,11.1362,7.0466,6.20224893,12.93889253,0.203336931,0.2848,0.1899,0.986,0.593857251,11.2447,0.1899,-0.0698,-0.7217,-0.7209,14.5126,-0.0056,0,-0.054,0,-0.0256,-0.0769,0,-0.0455,0.2293,-1,0
-0.0865,1.8629,0.8314,0.0024,0.0942,,0.0365,14.9981,0.3878,3.8145,0.095533259,0.267131161,0.0323379,-0.0044,0.1849,0.0095,0.363831155,,0.1849,-0.0934,-0.1425,-0.1427,-0.5891,0.0086,0.0166,0.0305,-0.0487,-0.0968,-0.0995,-0.0634,-0.09,-0.1431,0,1
0.0673,0.43,0.7019,0.13,0.1752,0,3.4135,25.9302,19.1475,17.0982,16.79898391,25.80977222,3.353733261,0.0905,0.0668,6.772,6.327942498,8.0224,0.0668,0.0974,0.3101,0.3438,-0.3461,,-0.8595,0.0638,,-0.8627,0.4352,,-0.8585,0,0,1
0.563,-0.02,0.6385,-0.002,-0.0219,0,2.6409,0,0,8.7519,8.616085606,,2.599949641,-0.0013,-0.003,0.983,0.645197032,0,-0.003,0.5454,-1.0219,-1.0238,-1.2358,0.1232,0.1574,0.1944,0.1613,0.1423,0.19,0,0,0,0,1
0.015,17.47,0.638,0.122,0.141,0,4.3203,35.4699,30.8106,13.7673,13.5204432,34.65404543,4.24287345,0.1397,0.2138,1.678,1.539359204,179.6623,0.2138,0.0405,0.0925,0.1134,0.2668,,,0.0032,,,0.034,,,-0.0079,0,1
0.0126,1.6189,0.3584,0.0056,0.3217,,1.0689,19.575,3.3223,10.9978,3.065981485,5.45013453,0.986418164,0.0487,0.1154,0.0394,1.00180798,,0.1154,0.0056,-0.0086,-0.0171,0.2919,0.0238,0.0248,0.0241,-0.0289,0.0097,-0.0168,-0.006,-0.0112,0.0221,0.068,1
-0.0102,0.56,0.5386,0.012,0.0145,2.8171,0.9708,81.5536,66.9302,7.7318,7.748403194,80.87395833,0.972919799,0.0145,0.0132,2.17,1.825905292,23.2096,0.0132,-0.0245,-0.8008,-0.8042,3.2308,0.0167,-0.0171,0.0019,-0.0304,-0.1272,0.1938,-0.1212,-0.2282,-0.303,0,0
0.2296,-1.38,0.5284,-0.158,-0.0378,1.6521,1.2598,0,0,-237.9609,,,0.760905106,-0.3497,-0.3276,2.073,1.823242888,0,-0.3276,0.3223,-1.1922,0.5089,0.3615,,,-0.3869,,,0,,,0,0.5055,1
-0.0531,0.68,0.8293,0.078,0.1743,2.4877,2.4706,31.7647,14.2077,11.814,10.93422665,29.37199692,2.286638774,0.1244,0.0434,2.767,2.653824986,15.4933,0.0434,0.224,-0.8258,-0.8182,-0.1372,-0.0707,-0.0379,-0.0344,-0.1024,-0.1334,-0.0784,-0.0741,-0.2911,-0.1887,3.4943,0
1.2376,-3.44,0.7514,-0.159,-0.0082,0,1.4652,0,0,8.5241,8.524066418,,1.46522061,-0.1075,-0.1034,1.12,0.868249258,0,-0.1034,1.3267,-12.3763,-4.954,-1.2675,,,,,,,,,,0,0
-0.0192,1,1,0.0726,0.0107,,0.9884,15.19,92.4979,,4.075196638,12.67613601,0.875945037,0.1323,0.09,0.8537,0.627584079,,0.09,-0.0192,0.0283,0.0349,-0.8633,,0.0204,0.0908,,-0.0352,0.0911,,-0.0233,0.252,0,1
-0.2612,0.01,0.3278,0.003,0.0496,,0.828,195,16.2755,-3.2129,12.18103629,240.7644828,0.807075319,0.0037,0.0035,1.87,1.30927634,,0.0035,0.0175,1.0107,1.0135,1.3418,-0.2761,-0.1725,-0.1685,-0.2038,0,0,0,-0.5003,0,-0.2504,1
0.286,0.75,0.5911,0.026,-0.0245,2.455,2.9591,111.72,0,12.1115,11.74532298,108.3741659,2.869643705,0.014,0.0179,2.447,2.285160388,26.6062,0.0179,0.1352,-0.2857,-0.2925,-1.1394,0.0943,0.1066,0.1496,0.0624,-0.0428,0,-0.0803,-0.1193,-0.6644,0,0
-0.0273,0.3816,0.329,0.0096,0.1212,,0.2256,23.6635,1.8616,,1.163200178,6.138238779,0.225592088,0.0255,0.112,0.4045,1.925194805,,0.112,-0.0559,0.5729,0.562,-0.0791,-0.0441,-0.0919,-0.0358,-0.0727,-0.1017,-0.1804,-0.1347,-0.291,-0.173,0,1
,,0.378504673,1.780373832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
-0.0061,3.1677,1,0.0073,0.0171,,10.7739,14.8152,631.2346,0.4907,34.35402752,191.7118895,9.855487906,-0.0147,0.0575,0.0334,0.154835131,,0.0575,-0.0061,-0.1592,-0.1775,-0.2607,0.0631,0.1045,0.078,0.0227,0.0962,0.0937,-0.0481,0.0454,0.0545,0,1
,,0.524098746,0.008424765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,0.42,0.551464371,0.045526174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,8.07,0.62290227,0.244817374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0.0196,-2.0561,1,-0.006,0.2387,,0.0601,0,0.2517,0.5377,0.175002862,,0.060081308,-0.039,-0.2017,0.2435,1.064144737,,-0.2017,0.0196,-2.1346,-2.1358,-0.0197,0.3242,-0.022,0.0536,0.4824,0.0188,-0.0252,0,0,0,0,0
-0.0926,0.0011,0.5027,0.0004,0.0997,,0.0089,11436.3636,0.0892,0.0299,0.03533331,0.963245981,0.008541541,-0.0044,0.0414,0.0351,0.629305077,,0.0414,-0.1389,-0.7949,-0.78,1.2629,,0.2137,0.3104,,0.1785,0.3156,,-0.2796,-0.4054,0,1
0.0196,-273.1049,1,-0.0052,0.2382,,0.0213,0,0.0892,48212.9032,0.000619924,,0.000212523,-0.0291,-1.0412,0.2575,1.114363513,,-1.0412,0.0196,-3.3441,-3.3394,-0.0186,0.3607,-0.0223,0.0536,0.4657,0.019,-0.0254,0,0,0,0,0
1.1538,0.0101,0.8544,0.1859,-0.3772,,202.8363,105828.7129,0,,,0,0,0.2868,0.2495,1.6405,1.641844903,,0.2495,2.458,0.505,0.1477,-2.9804,,,,,,,,,,0,0
,-0.12,0.365079365,-0.126984127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,2.18,0.631183107,0.113450969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,-0.1,0,,0,79.2345,0,0,0,-143.9668,,,,-2.7119,-2.001,0.668,0.396715768,0,-2.001,,,,,,,,,,,,,,,0
-0.4867,-1.85,0.6414,-0.691,0.0722,,0.3586,0,5.2213,4.5647,13.31794666,,1.130552749,3.856,-2.807,0.834,0.833975182,,-2.807,-0.231,-0.1017,0.0657,0.8227,-0.131,-0.198,-0.3064,0,-0.216,-0.452,0,0,0,-0.0283,1
-0.0304,1.57,0.5377,0.075,0.1705,0,0.3095,4.1401,1.815,1.1451,1.145068976,4.14703663,0.309536007,0.0893,-0.4806,1.605,1.236783106,0,-0.4806,-0.024,-0.3124,-0.3203,-0.1835,-0.0343,-0.1142,-0.0808,-0.0398,-0.0513,-0.0384,0.1008,0.1354,-0.6525,0,1
-0.1296,0.0857,0.1749,0.0039,0.2413,,0.2242,59.3932,0.9292,4.6137,0.814056117,15.26355219,0.223957312,0.0129,0.0468,0.378,1.304293715,,0.0468,-0.0204,2.3125,2.281,0.1665,-0.0545,-0.1266,-0.0464,-0.0318,-0.1225,-0.1136,-0.2348,-0.348,-0.2476,0,1
0.1035,0.0469,0.3945,0.0004,0.0965,,0.0151,27.0789,0.1562,10.7378,0.073642835,0.492814079,0.01437162,0.0058,0.0585,0.0168,1.00764138,,0.0585,0.0901,0.1032,0.1035,0.3268,-0.0013,-0.0065,0.2882,0.1513,0.3717,0.8525,0,0,0.0576,0,1
,89.83,0.159920143,0.027227041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,0.591808224,0.104199079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
-0.0934,0.25,0.5235,0.042,0.1689,5.385,3.6944,86.44,21.8451,10.139,9.248547709,62.15337571,3.369933374,0.0197,0.0206,0.545,0.346725186,9.313,0.0206,-0.09,1.4317,1.5,0.5151,,-0.3864,-0.2445,,-0.3612,-0.1876,,-0.4246,-0.3491,0,0
-0.165,1.88,0.36,0.038,0.0284,2.2525,1.811,48.3457,63.6751,17.0679,15.29844778,43.08932702,1.623246508,0.0329,0.0469,0.869,0.525861707,41.314,0.0469,-0.1576,-0.5146,-0.5117,0.5358,-0.0251,-0.1314,-0.2062,-0.0451,-0.1434,-0.1969,-0.1198,-0.2608,-0.3671,-0.0368,0
-0.3278,-6.69,0.0548,-0.363,-0.1435,6.8774,3.0297,0,0,-28.2635,,,2.875377976,-0.356,-0.6125,2.903,1.971414367,0,-0.6125,-0.6548,-7.5887,-7.4684,-3.5607,0.0374,-0.0736,-0.174,0,0,0,0,0,0,0,0
-0.2354,-2.61,0.6174,-0.565,-0.08,0.8653,3.9732,0,0,16.6997,15.64835394,,3.723043808,-0.1179,-0.122,1.636,1.444642857,0,-0.122,-0.2369,0.029,0.1994,0.8413,-0.2594,-0.2648,-0.3484,-0.1779,-0.3459,-0.472,0,0,0,-0.6674,0
-0.2225,-6.32,0.3641,-1.129,0.1375,5.324,2.0278,0,12.9562,9.919,8.715489755,,1.781738053,-0.4586,-2.8822,1.759,1.726503759,0,-2.8822,-0.4015,0.4099,0.4841,-0.3444,0.0939,-0.0802,-0.1652,-0.0116,-0.2558,-0.4056,0,0,0,0,0
-0.2161,-1.24,0.1223,-0.061,0.1286,22.8927,4.2425,0,32.1794,18.8441,16.83553456,,3.79026544,-0.0778,-0.0411,1.589,1.238063616,0,-0.0411,-0.5246,-1.8142,-1.7607,-0.3948,0.0233,-0.0545,-0.157,0.014,0.0114,-0.1704,0,0,0,-0.075,0
-0.4863,-2.09,0.315,-0.156,0.3387,4.1845,3.6504,0,10.7788,16.4341,16.14115683,,3.585330259,-0.0487,-0.1276,1.442,1.267201835,0,-0.1276,-0.4989,0.9181,0.9341,9.4908,-0.0524,-0.1457,-0.2044,-0.144,-0.2857,-0.4019,0,0,0,-0.5233,0
-0.1231,2.22,0.0975,0.019,0.0193,2.8031,0.4409,23.8423,22.7953,6.9548,6.471292606,22.14240409,0.4102516,0.0405,0.0866,1.455,0.630282676,35.8122,0.0866,-0.2877,-0.5884,-0.5803,-0.4151,,0.0164,-0.0898,,0.1036,0.1207,,-0.079,-0.1279,0,1
-0.2125,-2.91,0.3278,-0.148,-0.0191,1.8036,2.5742,0,0,14.2419,13.62261876,,2.462249195,-0.0602,-0.1034,1.246,1.023881893,0,-0.1034,-0.2462,0.1836,0.1872,0.8119,-0.1651,-0.1645,-0.2551,-0.1258,-0.2437,-0.354,0,0,0,-0.5439,1
-0.3833,-6.43,0.0578,-0.624,-0.1,0,0.7801,0,0,-30.1017,,,0.671605691,-0.4823,3.2983,0.587,0.531524123,14.7117,3.2983,-0.808,0.6665,0.7111,0.6516,-0.0564,-0.1082,-0.2935,0,0,0,0,0,0,0,0
-0.1734,-0.27,0.206,-0.004,-0.017,1.5781,1.9435,0,0,17.5314,15.91694496,,1.764501638,-0.0028,-0.0034,0.932,0.741796445,0,-0.0034,-0.2995,-1.1083,-1.1098,0.8066,-0.0453,-0.138,-0.2013,-0.0494,-0.2009,-0.2825,0,0,0,-0.6907,1
-0.4707,-3.64,0.3302,-0.513,0.068,1.5106,2.3738,0,34.0604,8.9573,8.013905218,,2.123770248,-0.156,-0.3171,1.406,0.977641757,0,-0.3171,-0.5333,-1.7631,-1.8217,13.9336,-0.0796,-0.1938,-0.3008,-0.0933,-0.1763,-0.2638,0,0,0,-0.186,0
0.0462,-1.26,0.7603,-2.046,-5.3125,2.2637,16.8849,0,0,37.1592,32.19359587,,14.62861805,-0.2517,-0.2607,0.587,0.752341717,0,-0.2607,1.8436,-0.7438,-0.0769,-2.9398,,0.099,-0.0868,,-0.0164,-0.2073,,0,0,0,0
1.2606,-0.05,0.8315,0,-2.1346,0.3948,1.6826,0,0,4.0132,94.27749119,,39.52725687,0,0,0.451,0.390882827,0,0,1.2506,0,-0.25,-0.8177,,,,,,,,,,224.8182,1
-0.1756,-3.71,0.085,-0.262,0.1146,3.8751,4.509,0,39.3051,9.9588,9.389374074,,4.251197876,-0.0693,-0.2252,1.759,1.359196961,0,-0.2252,1.239,0.8643,0.8646,1.3284,-0.0561,-0.2021,-0.2765,-0.0689,-0.2437,-0.3638,0,0,0,0,0
-0.1828,-0.74,0.6902,-0.736,-1.2609,2.5898,7.2753,0,0,53.8355,52.87741786,,7.145871443,-0.1008,-0.2625,1.284,1.249091278,0,-0.2625,-0.2737,-3.0635,-3.1111,-0.2642,,-0.1145,-0.2382,,-0.3286,-0.5398,,0,0,0.295,0
-0.1635,-0.74,0.3192,-0.059,0.1478,,1.5713,0,10.3597,1.837,,,,-0.0248,-0.063,1.798,1.901136409,,-0.063,-0.1288,0.4275,0.4308,1.7755,,,,,,,,,,-0.1011,0
-0.0153,-1.16,0.5354,-0.436,-0.2231,19.6501,6.0342,0,0,10.1172,9.430749239,,5.624795021,-0.1955,-1.444,0.824,0.636031818,0,-1.444,0.1214,0.882,0.8955,0.3838,,-0.1093,-0.192,,-0.1322,-0.169,,0,0,0,0
-0.5157,-2.18,0.3008,-0.348,0.2262,1.8818,4.4812,0,19.5564,13.4547,13.03172984,,4.340286329,-0.094,-0.1417,0.932,0.69196609,0,-0.1417,-0.5891,-0.082,-0.09,-0.2508,-0.0861,-0.1778,-0.3069,-0.0849,-0.1805,-0.3028,0,0,0,0,0
-0.3178,-5.62,0.4777,-0.904,-0.3928,1.316,3.3452,0,0,6.9045,6.38982464,,3.09584707,-0.1868,-0.3554,1.243,1.164529915,0,-0.3554,-0.1089,-7.3333,-5.6118,0.2865,-0.0525,-0.1908,-0.2544,-0.0334,-0.1629,-0.2322,0,0,0,-0.3704,0
-0.4366,2.08,0.5431,0.187,0.1528,0.3619,1.3465,7.3702,8.8461,2.8298,2.841469697,7.231503856,1.352105263,0.0321,0.0492,2.568,2.191939547,44.5273,0.0492,-0.49,-0.1006,-0.1186,-0.5596,-0.0437,-0.1458,-0.2387,-0.0046,-0.0098,0.0042,-0.1035,0,-0.1845,0,0
0.0926,-1.37,0.0564,-0.424,-1.4344,1.5186,120.3524,0,0,434.2926,19.920278,,12.32508373,-0.0649,-0.085,1.543,4737.901099,0,-0.085,-0.9123,-4.9179,-0.7792,0.0921,,,,,,,,,,0,1
-0.2242,-2.61,0.5123,-1.001,0.0181,3.1543,1.5518,0,80.6096,6.9059,6.480452325,,1.456201337,-0.2613,-2.0839,0.418,0.393180099,0,-2.0839,-0.2673,0.7774,0.7924,-0.9429,-0.0183,-0.1486,-0.2756,-0.1146,-0.2806,-0.4594,0,0,0,0,0
